ID Client,Date Passage,Etablissement,Designation,Quantite,Type Forfait
1155,2023-09-19,Arkose Lyon,1 séance plein tarif,1,Unité
1155,2023-12-18,Arkose Lyon,Abonnement mensuel,1,Abonnement
1155,2023-11-12,Arkose Paris,1 séance plein tarif,3,Unité
1155,2023-10-14,Arkose Lyon,1 séance plein tarif,1,Unité
1155,2023-11-27,Arkose Lyon,Pack 10 séances,2,Pack
1155,2023-11-20,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1156,2022-11-03,Arkose Paris,Abonnement mensuel,1,Abonnement
1156,2023-01-31,Arkose Paris,Abonnement mensuel,1,Abonnement
1156,2023-07-19,Arkose Lyon,Abonnement mensuel,3,Abonnement
1156,2022-02-15,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1157,2023-08-23,Arkose Lyon,Pack 10 séances,1,Pack
1157,2023-11-14,Arkose Lyon,Pack 10 séances,1,Pack
1157,2023-07-18,Arkose Paris,Pack 10 séances,2,Pack
1157,2023-07-09,Arkose Lyon,Pack 10 séances,2,Pack
1157,2023-12-06,Arkose Paris,Pack 10 séances,1,Pack
1157,2023-06-21,Arkose Lyon,Abonnement mensuel,2,Abonnement
1157,2023-08-31,Arkose Paris,Pack 10 séances,1,Pack
1157,2023-11-19,Arkose Paris,1 séance plein tarif,1,Unité
1157,2023-06-09,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1158,2023-11-18,Arkose Paris,Abonnement mensuel,1,Abonnement
1158,2023-12-14,Arkose Paris,Abonnement mensuel,1,Abonnement
1158,2023-10-26,Arkose Paris,1 séance plein tarif,1,Unité
1158,2023-11-21,Arkose Paris,Abonnement mensuel,1,Abonnement
1158,2023-12-23,Arkose Lyon,1 séance plein tarif,1,Unité
1158,2023-06-23,Arkose Lyon,Abonnement mensuel,1,Abonnement
1158,2023-06-03,Arkose Paris,Abonnement mensuel,1,Abonnement
1158,2023-11-01,Arkose Paris,Pack 10 séances,1,Pack
1159,2023-11-13,Arkose Paris,1 séance plein tarif,2,Unité
1159,2023-10-01,Arkose Lyon,1 séance plein tarif,1,Unité
1159,2023-09-29,Arkose Bordeaux,1 séance plein tarif,1,Unité
1159,2023-12-12,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1159,2023-09-08,Arkose Paris,Abonnement mensuel,3,Abonnement
1159,2023-09-04,Arkose Paris,Abonnement mensuel,3,Abonnement
1159,2023-12-14,Arkose Paris,1 séance plein tarif,1,Unité
1159,2023-12-12,Arkose Paris,Pack 10 séances,2,Pack
1159,2023-09-15,Arkose Lyon,Abonnement mensuel,1,Abonnement
1159,2023-09-15,Arkose Bordeaux,Pack 10 séances,2,Pack
1159,2023-10-24,Arkose Paris,Pack 10 séances,3,Pack
1160,2023-12-14,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1160,2023-11-21,Arkose Bordeaux,1 séance plein tarif,1,Unité
1160,2023-12-31,Arkose Paris,Pack 10 séances,2,Pack
1160,2023-11-24,Arkose Bordeaux,1 séance plein tarif,1,Unité
1160,2023-11-24,Arkose Paris,Abonnement mensuel,3,Abonnement
1160,2023-10-25,Arkose Paris,1 séance plein tarif,1,Unité
1160,2023-10-26,Arkose Lyon,Pack 10 séances,1,Pack
1160,2023-11-06,Arkose Lyon,Abonnement mensuel,2,Abonnement
1160,2023-10-19,Arkose Paris,Abonnement mensuel,1,Abonnement
1161,2023-06-28,Arkose Lyon,Pack 10 séances,1,Pack
1161,2023-10-18,Arkose Lyon,Abonnement mensuel,2,Abonnement
1161,2023-12-23,Arkose Paris,Abonnement mensuel,1,Abonnement
1161,2023-08-09,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1161,2023-07-19,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1161,2023-04-23,Arkose Lyon,Abonnement mensuel,1,Abonnement
1161,2023-06-15,Arkose Paris,1 séance plein tarif,3,Unité
1162,2023-12-03,Arkose Bordeaux,1 séance plein tarif,1,Unité
1162,2023-10-18,Arkose Paris,Abonnement mensuel,1,Abonnement
1162,2023-11-15,Arkose Lyon,Abonnement mensuel,1,Abonnement
1162,2023-10-06,Arkose Paris,Pack 10 séances,1,Pack
1162,2023-09-18,Arkose Paris,Abonnement mensuel,1,Abonnement
1162,2023-12-21,Arkose Lyon,1 séance plein tarif,1,Unité
1162,2023-09-16,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1162,2023-09-29,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1162,2023-11-29,Arkose Paris,Pack 10 séances,2,Pack
1162,2023-11-29,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1162,2023-09-10,Arkose Paris,1 séance plein tarif,1,Unité
1163,2023-10-18,Arkose Paris,Abonnement mensuel,1,Abonnement
1163,2023-10-28,Arkose Paris,Abonnement mensuel,1,Abonnement
1163,2023-12-27,Arkose Lyon,Pack 10 séances,1,Pack
1163,2023-10-17,Arkose Paris,Abonnement mensuel,3,Abonnement
1163,2023-11-04,Arkose Paris,Pack 10 séances,1,Pack
1163,2023-11-15,Arkose Paris,Abonnement mensuel,1,Abonnement
1163,2023-11-23,Arkose Paris,Pack 10 séances,1,Pack
1163,2023-12-27,Arkose Lyon,Abonnement mensuel,1,Abonnement
1163,2023-09-19,Arkose Bordeaux,1 séance plein tarif,1,Unité
1163,2023-10-02,Arkose Lyon,1 séance plein tarif,1,Unité
1163,2023-11-08,Arkose Bordeaux,1 séance plein tarif,3,Unité
1163,2023-10-25,Arkose Lyon,1 séance plein tarif,1,Unité
1164,2023-12-20,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1164,2023-08-27,Arkose Paris,Pack 10 séances,1,Pack
1164,2023-12-22,Arkose Lyon,Abonnement mensuel,1,Abonnement
1164,2023-09-08,Arkose Lyon,Abonnement mensuel,1,Abonnement
1164,2023-10-28,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1164,2023-05-21,Arkose Paris,Pack 10 séances,1,Pack
1164,2023-08-10,Arkose Paris,Abonnement mensuel,1,Abonnement
1165,2023-08-25,Arkose Bordeaux,Pack 10 séances,1,Pack
1165,2023-10-22,Arkose Lyon,Pack 10 séances,1,Pack
1165,2023-05-08,Arkose Paris,1 séance plein tarif,1,Unité
1165,2023-03-15,Arkose Paris,Abonnement mensuel,1,Abonnement
1165,2023-07-16,Arkose Paris,1 séance plein tarif,1,Unité
1165,2023-12-17,Arkose Paris,Abonnement mensuel,2,Abonnement
1165,2023-07-17,Arkose Paris,1 séance plein tarif,1,Unité
1165,2023-05-16,Arkose Bordeaux,Pack 10 séances,1,Pack
1165,2023-08-27,Arkose Paris,1 séance plein tarif,1,Unité
1166,2023-09-26,Arkose Bordeaux,Pack 10 séances,1,Pack
1166,2023-12-14,Arkose Lyon,Abonnement mensuel,1,Abonnement
1166,2023-11-12,Arkose Paris,Pack 10 séances,2,Pack
1166,2023-12-04,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1166,2023-12-06,Arkose Paris,Pack 10 séances,1,Pack
1166,2023-10-28,Arkose Paris,1 séance plein tarif,1,Unité
1166,2023-10-29,Arkose Lyon,Pack 10 séances,1,Pack
1166,2024-01-01,Arkose Bordeaux,Pack 10 séances,1,Pack
1166,2023-11-12,Arkose Paris,Abonnement mensuel,1,Abonnement
1166,2023-10-20,Arkose Paris,Pack 10 séances,1,Pack
1166,2023-11-02,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1167,2022-02-12,Arkose Bordeaux,Pack 10 séances,2,Pack
1167,2023-01-21,Arkose Lyon,Abonnement mensuel,1,Abonnement
1167,2023-04-06,Arkose Lyon,Abonnement mensuel,1,Abonnement
1168,2022-07-26,Arkose Paris,Pack 10 séances,1,Pack
1168,2022-10-21,Arkose Lyon,Pack 10 séances,1,Pack
1168,2023-01-09,Arkose Bordeaux,1 séance plein tarif,1,Unité
1169,2023-12-12,Arkose Paris,Pack 10 séances,1,Pack
1169,2023-04-29,Arkose Paris,1 séance plein tarif,1,Unité
1169,2023-04-28,Arkose Lyon,Pack 10 séances,1,Pack
1169,2023-03-23,Arkose Lyon,1 séance plein tarif,1,Unité
1169,2023-11-26,Arkose Paris,Pack 10 séances,2,Pack
1169,2023-09-22,Arkose Paris,Pack 10 séances,2,Pack
1169,2023-05-22,Arkose Lyon,Abonnement mensuel,3,Abonnement
1169,2023-10-04,Arkose Paris,Abonnement mensuel,2,Abonnement
1169,2023-06-01,Arkose Lyon,1 séance plein tarif,1,Unité
1170,2023-11-17,Arkose Paris,1 séance plein tarif,1,Unité
1170,2023-10-07,Arkose Lyon,Abonnement mensuel,1,Abonnement
1170,2023-10-27,Arkose Lyon,Abonnement mensuel,2,Abonnement
1170,2023-11-05,Arkose Lyon,1 séance plein tarif,1,Unité
1170,2023-11-26,Arkose Paris,1 séance plein tarif,1,Unité
1170,2023-10-29,Arkose Paris,1 séance plein tarif,1,Unité
1170,2023-09-30,Arkose Paris,1 séance plein tarif,2,Unité
1170,2023-10-06,Arkose Paris,Pack 10 séances,3,Pack
1170,2023-10-29,Arkose Paris,1 séance plein tarif,3,Unité
1171,2023-10-13,Arkose Paris,1 séance plein tarif,1,Unité
1171,2023-09-26,Arkose Lyon,1 séance plein tarif,1,Unité
1171,2023-11-20,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1171,2023-09-26,Arkose Paris,Abonnement mensuel,1,Abonnement
1171,2023-11-04,Arkose Paris,Abonnement mensuel,2,Abonnement
1171,2023-11-30,Arkose Paris,Pack 10 séances,3,Pack
1171,2023-10-23,Arkose Paris,Pack 10 séances,1,Pack
1171,2023-12-01,Arkose Lyon,Abonnement mensuel,1,Abonnement
1171,2023-09-12,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1171,2023-10-14,Arkose Paris,1 séance plein tarif,1,Unité
1172,2023-09-15,Arkose Paris,Abonnement mensuel,1,Abonnement
1172,2023-11-27,Arkose Paris,Abonnement mensuel,1,Abonnement
1172,2023-12-15,Arkose Lyon,Pack 10 séances,1,Pack
1172,2023-09-21,Arkose Paris,Abonnement mensuel,1,Abonnement
1172,2023-12-16,Arkose Bordeaux,Pack 10 séances,2,Pack
1172,2023-10-16,Arkose Paris,Abonnement mensuel,1,Abonnement
1172,2023-12-19,Arkose Bordeaux,1 séance plein tarif,1,Unité
1172,2023-09-13,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1172,2023-09-23,Arkose Bordeaux,Pack 10 séances,1,Pack
1172,2023-12-19,Arkose Paris,Abonnement mensuel,2,Abonnement
1173,2023-07-15,Arkose Paris,1 séance plein tarif,2,Unité
1173,2023-09-24,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1174,2023-12-18,Arkose Paris,1 séance plein tarif,1,Unité
1174,2023-12-29,Arkose Lyon,Abonnement mensuel,2,Abonnement
1174,2023-10-14,Arkose Bordeaux,1 séance plein tarif,2,Unité
1174,2023-09-18,Arkose Paris,Abonnement mensuel,3,Abonnement
1174,2023-12-13,Arkose Bordeaux,1 séance plein tarif,1,Unité
1174,2023-10-26,Arkose Paris,Pack 10 séances,1,Pack
1174,2023-12-25,Arkose Lyon,1 séance plein tarif,1,Unité
1174,2023-12-02,Arkose Paris,Abonnement mensuel,2,Abonnement
1175,2023-06-12,Arkose Lyon,Abonnement mensuel,1,Abonnement
1175,2023-11-01,Arkose Paris,Pack 10 séances,2,Pack
1175,2023-05-16,Arkose Bordeaux,1 séance plein tarif,1,Unité
1175,2023-05-01,Arkose Paris,Abonnement mensuel,1,Abonnement
1175,2023-08-25,Arkose Paris,Abonnement mensuel,1,Abonnement
1176,2023-11-07,Arkose Paris,Abonnement mensuel,1,Abonnement
1176,2023-10-23,Arkose Paris,Pack 10 séances,1,Pack
1176,2023-12-30,Arkose Paris,1 séance plein tarif,1,Unité
1176,2023-11-20,Arkose Paris,1 séance plein tarif,2,Unité
1176,2023-09-24,Arkose Lyon,Pack 10 séances,1,Pack
1176,2023-10-09,Arkose Lyon,Abonnement mensuel,1,Abonnement
1176,2023-11-10,Arkose Paris,Abonnement mensuel,2,Abonnement
1176,2023-12-03,Arkose Lyon,Abonnement mensuel,3,Abonnement
1176,2023-12-13,Arkose Lyon,Pack 10 séances,1,Pack
1177,2023-10-07,Arkose Bordeaux,Pack 10 séances,1,Pack
1177,2023-10-11,Arkose Lyon,Abonnement mensuel,1,Abonnement
1177,2023-11-22,Arkose Paris,1 séance plein tarif,1,Unité
1177,2023-12-17,Arkose Bordeaux,Pack 10 séances,1,Pack
1177,2023-12-28,Arkose Paris,Abonnement mensuel,1,Abonnement
1177,2023-12-28,Arkose Paris,1 séance plein tarif,1,Unité
1177,2023-12-10,Arkose Paris,Pack 10 séances,1,Pack
1177,2023-12-07,Arkose Paris,1 séance plein tarif,1,Unité
1177,2023-10-29,Arkose Paris,Abonnement mensuel,2,Abonnement
1177,2023-11-13,Arkose Paris,Pack 10 séances,1,Pack
1178,2023-04-04,Arkose Paris,Abonnement mensuel,3,Abonnement
1178,2023-08-05,Arkose Paris,Pack 10 séances,3,Pack
1178,2023-03-30,Arkose Bordeaux,Pack 10 séances,1,Pack
1178,2023-10-05,Arkose Lyon,Pack 10 séances,2,Pack
1178,2023-04-26,Arkose Paris,Pack 10 séances,2,Pack
1179,2023-11-29,Arkose Paris,Abonnement mensuel,1,Abonnement
1179,2022-10-16,Arkose Lyon,Abonnement mensuel,1,Abonnement
1180,2023-10-21,Arkose Paris,Pack 10 séances,1,Pack
1180,2023-09-30,Arkose Paris,1 séance plein tarif,1,Unité
1180,2023-12-04,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1180,2023-11-18,Arkose Paris,Abonnement mensuel,1,Abonnement
1180,2023-12-22,Arkose Lyon,Abonnement mensuel,1,Abonnement
1180,2023-09-06,Arkose Paris,Abonnement mensuel,3,Abonnement
1180,2023-10-14,Arkose Bordeaux,1 séance plein tarif,1,Unité
1180,2023-12-31,Arkose Paris,1 séance plein tarif,2,Unité
1180,2023-09-20,Arkose Paris,Abonnement mensuel,2,Abonnement
1180,2023-12-08,Arkose Paris,Abonnement mensuel,1,Abonnement
1180,2023-12-15,Arkose Paris,1 séance plein tarif,2,Unité
1180,2023-12-12,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1180,2023-11-19,Arkose Paris,1 séance plein tarif,3,Unité
1180,2023-11-23,Arkose Paris,Abonnement mensuel,2,Abonnement
1181,2023-10-08,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1181,2023-10-25,Arkose Paris,Abonnement mensuel,1,Abonnement
1181,2023-11-30,Arkose Paris,Abonnement mensuel,3,Abonnement
1181,2023-11-03,Arkose Paris,Abonnement mensuel,1,Abonnement
1181,2023-09-19,Arkose Paris,Abonnement mensuel,1,Abonnement
1181,2023-11-05,Arkose Paris,Pack 10 séances,1,Pack
1181,2023-11-02,Arkose Paris,Pack 10 séances,1,Pack
1181,2023-12-01,Arkose Paris,Abonnement mensuel,2,Abonnement
1181,2024-01-01,Arkose Paris,1 séance plein tarif,1,Unité
1181,2023-12-08,Arkose Paris,Pack 10 séances,2,Pack
1181,2023-09-26,Arkose Lyon,Abonnement mensuel,2,Abonnement
1181,2023-12-30,Arkose Lyon,1 séance plein tarif,1,Unité
1181,2023-09-20,Arkose Lyon,Abonnement mensuel,1,Abonnement
1182,2023-06-11,Arkose Bordeaux,1 séance plein tarif,1,Unité
1182,2023-04-23,Arkose Paris,1 séance plein tarif,1,Unité
1182,2023-07-08,Arkose Lyon,Abonnement mensuel,2,Abonnement
1182,2023-03-16,Arkose Paris,Abonnement mensuel,1,Abonnement
1182,2023-03-28,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1183,2023-12-17,Arkose Paris,Abonnement mensuel,1,Abonnement
1183,2023-09-07,Arkose Paris,Pack 10 séances,2,Pack
1183,2023-12-16,Arkose Paris,Abonnement mensuel,1,Abonnement
1183,2023-10-01,Arkose Paris,1 séance plein tarif,1,Unité
1183,2023-10-17,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1183,2023-09-20,Arkose Paris,Abonnement mensuel,1,Abonnement
1183,2023-12-16,Arkose Bordeaux,1 séance plein tarif,1,Unité
1183,2023-11-29,Arkose Paris,Abonnement mensuel,1,Abonnement
1183,2023-10-09,Arkose Paris,1 séance plein tarif,1,Unité
1183,2023-09-30,Arkose Paris,Abonnement mensuel,1,Abonnement
1183,2023-12-17,Arkose Lyon,Abonnement mensuel,1,Abonnement
1183,2023-11-13,Arkose Paris,Abonnement mensuel,1,Abonnement
1183,2023-12-27,Arkose Paris,1 séance plein tarif,1,Unité
1183,2023-10-02,Arkose Lyon,Abonnement mensuel,1,Abonnement
1184,2024-01-01,Arkose Bordeaux,1 séance plein tarif,1,Unité
1184,2023-09-15,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1184,2023-11-17,Arkose Bordeaux,Pack 10 séances,1,Pack
1184,2023-12-04,Arkose Paris,Abonnement mensuel,1,Abonnement
1184,2023-11-05,Arkose Paris,1 séance plein tarif,3,Unité
1184,2023-12-08,Arkose Paris,Abonnement mensuel,1,Abonnement
1184,2023-11-26,Arkose Lyon,Pack 10 séances,3,Pack
1184,2023-12-13,Arkose Lyon,Pack 10 séances,1,Pack
1184,2023-10-02,Arkose Paris,1 séance plein tarif,2,Unité
1184,2023-09-12,Arkose Lyon,Pack 10 séances,1,Pack
1184,2023-12-18,Arkose Paris,Abonnement mensuel,2,Abonnement
1184,2023-09-10,Arkose Paris,Abonnement mensuel,1,Abonnement
1184,2023-09-08,Arkose Paris,1 séance plein tarif,1,Unité
1184,2023-10-04,Arkose Lyon,Pack 10 séances,3,Pack
1185,2023-05-18,Arkose Lyon,Abonnement mensuel,1,Abonnement
1185,2022-09-06,Arkose Paris,Pack 10 séances,1,Pack
1185,2023-10-16,Arkose Lyon,Pack 10 séances,1,Pack
1186,2023-06-05,Arkose Lyon,Pack 10 séances,3,Pack
1186,2022-09-09,Arkose Paris,Abonnement mensuel,1,Abonnement
1186,2022-07-30,Arkose Paris,Pack 10 séances,1,Pack
1187,2023-09-11,Arkose Paris,1 séance plein tarif,1,Unité
1187,2023-10-08,Arkose Paris,1 séance plein tarif,1,Unité
1187,2023-10-28,Arkose Paris,Pack 10 séances,1,Pack
1187,2023-12-26,Arkose Paris,Abonnement mensuel,1,Abonnement
1187,2023-12-01,Arkose Lyon,Abonnement mensuel,1,Abonnement
1187,2023-10-12,Arkose Paris,Abonnement mensuel,1,Abonnement
1187,2023-11-23,Arkose Bordeaux,Pack 10 séances,1,Pack
1187,2023-10-29,Arkose Bordeaux,Abonnement mensuel,3,Abonnement
1187,2023-09-20,Arkose Lyon,Pack 10 séances,3,Pack
1187,2023-10-08,Arkose Paris,1 séance plein tarif,3,Unité
1188,2023-05-27,Arkose Paris,Pack 10 séances,1,Pack
1188,2023-09-24,Arkose Lyon,1 séance plein tarif,1,Unité
1188,2023-09-21,Arkose Lyon,Abonnement mensuel,2,Abonnement
1188,2023-12-26,Arkose Lyon,Abonnement mensuel,1,Abonnement
1188,2023-11-10,Arkose Paris,1 séance plein tarif,2,Unité
1188,2023-09-12,Arkose Lyon,Pack 10 séances,1,Pack
1188,2023-05-24,Arkose Paris,1 séance plein tarif,1,Unité
1188,2023-04-14,Arkose Lyon,Abonnement mensuel,1,Abonnement
1188,2023-11-05,Arkose Lyon,Pack 10 séances,1,Pack
1189,2023-09-08,Arkose Paris,Pack 10 séances,2,Pack
1189,2023-10-15,Arkose Paris,Abonnement mensuel,1,Abonnement
1189,2023-09-09,Arkose Paris,1 séance plein tarif,1,Unité
1189,2023-10-16,Arkose Paris,Abonnement mensuel,2,Abonnement
1189,2023-12-30,Arkose Paris,Pack 10 séances,3,Pack
1189,2023-10-18,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1189,2023-10-01,Arkose Bordeaux,Pack 10 séances,1,Pack
1189,2023-10-01,Arkose Lyon,Pack 10 séances,1,Pack
1190,2023-09-27,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1190,2023-12-14,Arkose Lyon,Abonnement mensuel,1,Abonnement
1190,2023-11-23,Arkose Paris,Abonnement mensuel,1,Abonnement
1190,2023-11-21,Arkose Paris,Abonnement mensuel,1,Abonnement
1190,2023-10-23,Arkose Lyon,1 séance plein tarif,1,Unité
1190,2023-10-27,Arkose Paris,Abonnement mensuel,2,Abonnement
1190,2023-11-17,Arkose Paris,Pack 10 séances,1,Pack
1190,2023-11-28,Arkose Lyon,Abonnement mensuel,1,Abonnement
1190,2023-10-03,Arkose Paris,Abonnement mensuel,1,Abonnement
1190,2023-12-16,Arkose Bordeaux,Pack 10 séances,2,Pack
1190,2023-10-01,Arkose Paris,1 séance plein tarif,2,Unité
1191,2023-06-19,Arkose Paris,Pack 10 séances,1,Pack
1191,2023-10-29,Arkose Paris,Pack 10 séances,1,Pack
1191,2023-05-14,Arkose Paris,Pack 10 séances,1,Pack
1191,2023-07-09,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1191,2023-11-10,Arkose Paris,Pack 10 séances,1,Pack
1191,2023-11-07,Arkose Lyon,1 séance plein tarif,1,Unité
1191,2023-03-17,Arkose Lyon,Pack 10 séances,2,Pack
1191,2023-06-20,Arkose Bordeaux,1 séance plein tarif,1,Unité
1192,2023-10-01,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1192,2023-11-08,Arkose Lyon,Pack 10 séances,1,Pack
1192,2023-05-14,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1192,2023-08-03,Arkose Bordeaux,Pack 10 séances,1,Pack
1192,2023-09-10,Arkose Lyon,Abonnement mensuel,1,Abonnement
1193,2023-07-16,Arkose Lyon,Abonnement mensuel,3,Abonnement
1193,2023-04-07,Arkose Paris,Abonnement mensuel,2,Abonnement
1193,2023-12-02,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1193,2023-08-14,Arkose Lyon,Abonnement mensuel,1,Abonnement
1193,2023-10-27,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1193,2023-10-08,Arkose Paris,Pack 10 séances,2,Pack
1193,2023-03-10,Arkose Paris,Pack 10 séances,2,Pack
1194,2023-10-30,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1194,2023-08-10,Arkose Lyon,Pack 10 séances,1,Pack
1194,2023-11-25,Arkose Lyon,1 séance plein tarif,1,Unité
1194,2023-03-08,Arkose Paris,Abonnement mensuel,1,Abonnement
1194,2023-07-10,Arkose Paris,1 séance plein tarif,2,Unité
1194,2023-05-23,Arkose Paris,1 séance plein tarif,1,Unité
1194,2023-05-21,Arkose Paris,Pack 10 séances,1,Pack
1195,2023-09-28,Arkose Paris,Abonnement mensuel,2,Abonnement
1195,2022-12-04,Arkose Bordeaux,Pack 10 séances,2,Pack
1195,2023-08-22,Arkose Paris,1 séance plein tarif,2,Unité
1195,2022-10-21,Arkose Paris,Abonnement mensuel,2,Abonnement
1196,2023-11-26,Arkose Lyon,1 séance plein tarif,1,Unité
1196,2023-12-02,Arkose Paris,Pack 10 séances,1,Pack
1196,2023-09-11,Arkose Paris,Pack 10 séances,1,Pack
1196,2023-09-06,Arkose Lyon,Pack 10 séances,1,Pack
1196,2023-11-29,Arkose Bordeaux,Pack 10 séances,2,Pack
1196,2023-11-04,Arkose Paris,1 séance plein tarif,1,Unité
1196,2023-09-16,Arkose Paris,Abonnement mensuel,3,Abonnement
1196,2023-10-31,Arkose Lyon,1 séance plein tarif,1,Unité
1196,2023-09-19,Arkose Lyon,1 séance plein tarif,1,Unité
1196,2023-09-20,Arkose Lyon,Pack 10 séances,2,Pack
1196,2023-10-27,Arkose Paris,Pack 10 séances,1,Pack
1196,2023-12-27,Arkose Paris,Abonnement mensuel,1,Abonnement
1196,2023-11-20,Arkose Paris,Pack 10 séances,1,Pack
1196,2023-12-23,Arkose Lyon,Abonnement mensuel,1,Abonnement
1197,2023-12-09,Arkose Paris,Abonnement mensuel,1,Abonnement
1197,2023-10-01,Arkose Paris,Abonnement mensuel,1,Abonnement
1197,2023-12-22,Arkose Paris,Pack 10 séances,1,Pack
1197,2023-05-27,Arkose Bordeaux,1 séance plein tarif,1,Unité
1197,2023-10-14,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1197,2023-08-27,Arkose Lyon,Pack 10 séances,1,Pack
1197,2023-10-19,Arkose Lyon,Pack 10 séances,1,Pack
1198,2022-05-23,Arkose Bordeaux,Pack 10 séances,2,Pack
1198,2022-04-28,Arkose Paris,1 séance plein tarif,1,Unité
1198,2022-06-08,Arkose Paris,1 séance plein tarif,2,Unité
1199,2023-06-22,Arkose Lyon,Abonnement mensuel,2,Abonnement
1199,2023-07-21,Arkose Paris,Pack 10 séances,3,Pack
1199,2023-05-22,Arkose Lyon,Pack 10 séances,1,Pack
1199,2023-10-02,Arkose Lyon,Abonnement mensuel,1,Abonnement
1199,2023-11-11,Arkose Paris,Abonnement mensuel,1,Abonnement
1199,2023-10-01,Arkose Paris,1 séance plein tarif,1,Unité
1200,2023-04-17,Arkose Paris,Pack 10 séances,1,Pack
1200,2023-10-05,Arkose Lyon,Pack 10 séances,1,Pack
1200,2023-11-07,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1200,2023-04-05,Arkose Paris,Abonnement mensuel,3,Abonnement
1200,2023-04-02,Arkose Bordeaux,Pack 10 séances,1,Pack
1201,2023-09-11,Arkose Paris,Abonnement mensuel,1,Abonnement
1201,2023-08-03,Arkose Lyon,Pack 10 séances,1,Pack
1201,2023-11-15,Arkose Bordeaux,Abonnement mensuel,2,Abonnement
1201,2023-03-12,Arkose Lyon,Pack 10 séances,1,Pack
1201,2023-06-13,Arkose Lyon,Pack 10 séances,1,Pack
1201,2023-05-31,Arkose Lyon,Abonnement mensuel,1,Abonnement
1201,2023-04-28,Arkose Paris,Abonnement mensuel,1,Abonnement
1201,2023-12-11,Arkose Lyon,Pack 10 séances,1,Pack
1201,2023-11-12,Arkose Paris,Pack 10 séances,1,Pack
1202,2023-02-20,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1203,2023-11-24,Arkose Paris,1 séance plein tarif,1,Unité
1203,2023-12-20,Arkose Lyon,Pack 10 séances,1,Pack
1203,2023-12-02,Arkose Lyon,Abonnement mensuel,1,Abonnement
1203,2023-09-22,Arkose Paris,Pack 10 séances,1,Pack
1203,2023-11-07,Arkose Paris,Pack 10 séances,2,Pack
1203,2023-12-23,Arkose Paris,1 séance plein tarif,1,Unité
1203,2023-12-18,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1203,2023-09-20,Arkose Lyon,Pack 10 séances,1,Pack
1203,2023-09-30,Arkose Paris,Abonnement mensuel,1,Abonnement
1204,2023-06-03,Arkose Lyon,1 séance plein tarif,2,Unité
1204,2023-03-30,Arkose Paris,1 séance plein tarif,1,Unité
1204,2023-03-28,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1204,2023-06-08,Arkose Lyon,Abonnement mensuel,1,Abonnement
1204,2023-05-09,Arkose Bordeaux,1 séance plein tarif,1,Unité
1205,2023-06-30,Arkose Paris,Abonnement mensuel,1,Abonnement
1205,2023-08-17,Arkose Lyon,Abonnement mensuel,1,Abonnement
1205,2023-03-20,Arkose Paris,Pack 10 séances,1,Pack
1205,2023-04-24,Arkose Bordeaux,Abonnement mensuel,1,Abonnement
1206,2023-10-03,Arkose Paris,Pack 10 séances,2,Pack
1206,2022-05-27,Arkose Paris,Abonnement mensuel,1,Abonnement
1206,2022-06-24,Arkose Paris,Abonnement mensuel,2,Abonnement
1206,2023-03-09,Arkose Paris,Abonnement mensuel,2,Abonnement
1207,2023-12-17,Arkose Lyon,Abonnement mensuel,2,Abonnement
1207,2023-11-26,Arkose Paris,Pack 10 séances,2,Pack
